retailer,timestamp,category,gender,brand,name,reference_variant,ean,current_price,regular_price,msrp_price,currency,availability,url
Tennis-Point,2026-07-15 19:45:45,rackets,unisex,Wilson,Blade 100L V9 US Open Turnierschläger,L2,00097512931649,188.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-100l-v9-us-open-turnierschlaeger-00707104229000?_pos=127&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:45:45,rackets,unisex,Wilson,Blade 100L V9 US Open Turnierschläger,L3,00097512931632,188.95,240.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-blade-100l-v9-us-open-turnierschlaeger-00707104229000?_pos=127&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:45:53,rackets,unisex,Head,Radical MP 18X20 Turnierschläger,L2,0724794624937,129.95,279.95,,€,in_stock,https://www.tennis-point.de/products/head-radical-mp-18x20-turnierschlaeger-00606704408000?_pos=126&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:45:53,rackets,unisex,Head,Radical MP 18X20 Turnierschläger,L3,0724794624944,129.95,279.95,,€,in_stock,https://www.tennis-point.de/products/head-radical-mp-18x20-turnierschlaeger-00606704408000?_pos=126&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:46:04,rackets,unisex,Yonex,Percept 100 (300g) Turnierschläger unbesaitet,L2,4550468627654,235.95,309.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100-300g-turnierschlaeger-unbesaitet-01906401921000?_pos=125&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:46:04,rackets,unisex,Yonex,Percept 100 (300g) Turnierschläger unbesaitet,L3,4550468627661,235.95,309.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100-300g-turnierschlaeger-unbesaitet-01906401921000?_pos=125&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:46:26,rackets,unisex,Wilson,Clash 108 V3.0 Turnierschläger,L2,00097512946643,148.95,230.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-clash-108-v30-turnierschlaeger-00707104228000?_pos=122&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:46:26,rackets,unisex,Wilson,Clash 108 V3.0 Turnierschläger,L3,00097512946629,148.95,230.0,,€,in_stock,https://www.tennis-point.de/products/wilson-clash-108-v30-turnierschlaeger-00707104228000?_pos=122&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:46:44,rackets,unisex,Wilson,Blade 104 V9 Turnierschläger,L2,00097512791946,184.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-104-v9-turnierschlaeger-00706604031000?_pos=120&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:46:44,rackets,unisex,Wilson,Blade 104 V9 Turnierschläger,L3,00097512791977,184.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-blade-104-v9-turnierschlaeger-00706604031000?_pos=120&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:46:51,rackets,unisex,Wilson,Pro Staff Team Classic Turnierschläger besaitet,L2,00097512975520,123.95,170.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-pro-staff-team-classic-turnierschlaeger-besaitet-00707604292000?_pos=119&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:46:51,rackets,unisex,Wilson,Pro Staff Team Classic Turnierschläger besaitet,L3,00097512975513,123.95,170.0,,€,in_stock,https://www.tennis-point.de/products/wilson-pro-staff-team-classic-turnierschlaeger-besaitet-00707604292000?_pos=119&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:46:56,rackets,unisex,Wilson,Clash Team 103 V3.0 Turnierschläger,L2,00097512893411,134.95,170.0,,€,in_stock,https://www.tennis-point.de/products/wilson-clash-team-103-v30-turnierschlaeger-00707504164000?_pos=118&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:46:56,rackets,unisex,Wilson,Clash Team 103 V3.0 Turnierschläger,L3,00097512893374,134.95,170.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-clash-team-103-v30-turnierschlaeger-00707504164000?_pos=118&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:47:06,rackets,unisex,Wilson,RF 01 Pro Laver Cup 2025 Turnierschläger unbesaitet,L2,00097512931779,196.95,300.0,,€,in_stock,https://www.tennis-point.de/products/wilson-rf-01-pro-laver-cup-2025-turnierschlaeger-unbesaitet-00707104232000?_pos=117&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:47:06,rackets,unisex,Wilson,RF 01 Pro Laver Cup 2025 Turnierschläger unbesaitet,L3,00097512931762,196.95,300.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-rf-01-pro-laver-cup-2025-turnierschlaeger-unbesaitet-00707104232000?_pos=117&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:47:13,rackets,unisex,Yonex,Percept 100 (300g) Turnierschläger,L2,4550675268602,229.95,309.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100-300g-turnierschlaeger-01907101987000?_pos=116&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:47:13,rackets,unisex,Yonex,Percept 100 (300g) Turnierschläger,L3,4550675268619,229.95,309.95,,€,in_stock,https://www.tennis-point.de/products/yonex-percept-100-300g-turnierschlaeger-01907101987000?_pos=116&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:47:20,rackets,unisex,Head,Speed Tour 2026 Turnierschläger unbesaitet,L2,198772135096,188.95,280.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-tour-2026-turnierschlaeger-unbesaitet-p0000001852401?_pos=115&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:47:20,rackets,unisex,Head,Speed Tour 2026 Turnierschläger unbesaitet,L3,198772135102,188.95,280.0,,€,in_stock,https://www.tennis-point.de/products/head-speed-tour-2026-turnierschlaeger-unbesaitet-p0000001852401?_pos=115&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:47:43,rackets,unisex,Head,Boom MP L 2024 Turnierschläger,L2,724794925089,119.95,230.0,,€,in_stock,https://www.tennis-point.de/products/head-boom-mp-l-2024-turnierschlaeger-00606604332000?_pos=112&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:47:43,rackets,unisex,Head,Boom MP L 2024 Turnierschläger,L3,724794925096,119.95,230.0,,€,in_stock,https://www.tennis-point.de/products/head-boom-mp-l-2024-turnierschlaeger-00606604332000?_pos=112&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:47:54,rackets,unisex,Head,Boom Pro 2024 Turnierschläger unbesaitet,L2,724794924846,119.95,280.0,,€,in_stock,https://www.tennis-point.de/products/head-boom-pro-2024-turnierschlaeger-unbesaitet-00606604330000?_pos=111&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:47:54,rackets,unisex,Head,Boom Pro 2024 Turnierschläger unbesaitet,L3,724794924853,119.95,280.0,,€,in_stock,https://www.tennis-point.de/products/head-boom-pro-2024-turnierschlaeger-unbesaitet-00606604330000?_pos=111&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:48:04,rackets,unisex,Wilson,Pro Staff 97 L Classic Turnierschläger unbesaitet,L2,00097512974578,159.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-pro-staff-97-l-classic-turnierschlaeger-unbesaitet-00707604290000?_pos=110&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:48:04,rackets,unisex,Wilson,Pro Staff 97 L Classic Turnierschläger unbesaitet,L3,00097512974561,159.95,240.0,,€,in_stock,https://www.tennis-point.de/products/wilson-pro-staff-97-l-classic-turnierschlaeger-unbesaitet-00707604290000?_pos=110&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:48:12,rackets,unisex,Head,Radical Pro 2025 Turnierschläger,L2,726423384861,208.95,300.0,,€,in_stock,https://www.tennis-point.de/products/head-radical-pro-2025-turnierschlaeger-00607504502000?_pos=109&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:48:12,rackets,unisex,Head,Radical Pro 2025 Turnierschläger,L3,726423384878,208.95,300.0,,€,in_stock,https://www.tennis-point.de/products/head-radical-pro-2025-turnierschlaeger-00607504502000?_pos=109&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:48:21,rackets,unisex,Wilson,Clash 100 Pro V3.0 Turnierschläger,L2,00097512892223,171.95,250.0,,€,out_of_stock,https://www.tennis-point.de/products/wilson-clash-100-pro-v30-turnierschlaeger-00707504146000?_pos=108&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:48:21,rackets,unisex,Wilson,Clash 100 Pro V3.0 Turnierschläger,L3,00097512892230,171.95,250.0,,€,in_stock,https://www.tennis-point.de/products/wilson-clash-100-pro-v30-turnierschlaeger-00707504146000?_pos=108&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:48:28,rackets,unisex,Wilson,Ultra 100 V5 Desert Turnierschläger unbesaitet,L2,00199073013038,202.95,240.95,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100-v5-desert-turnierschlaeger-unbesaitet-p0000004020301?_pos=107&_fid=949e2e99e&_ss=c
Tennis-Point,2026-07-15 19:48:28,rackets,unisex,Wilson,Ultra 100 V5 Desert Turnierschläger unbesaitet,L3,00199073013045,202.95,240.95,,€,in_stock,https://www.tennis-point.de/products/wilson-ultra-100-v5-desert-turnierschlaeger-unbesaitet-p0000004020301?_pos=107&_fid=949e2e99e&_ss=c
